A	B	C	D	E
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 57.365115 	 32.948987
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 40.022699 	 9.973968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 61.501477 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 48.589938 	 22.681389
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 62.965521 	 7.877078
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 59.566908 	 15.185456
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 89.805261 	 29.576213
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 71.093242 	 8.904998
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 79.100905 	 25.660389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 105.511134 	 7.987889
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 33.246396 	 17.714457
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 131.059569 	 8.739077
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 103.954815 	 39.978379
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 39.514775 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 52.513414 	 10.039968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 37.649922 	 8.546076
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 129.998302 	 29.055615
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 56.776660 	 8.055077
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 47.519577 	 31.339389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 77.573299 	 33.288986
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 89.568473 	 29.897213
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 60.941634 	 11.995456
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 57.763318 	 25.569389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 102.696704 	 39.994988
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 116.022473 	 15.072513
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 101.362127 	 10.396968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 94.170834 	 39.989379
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 30.393832 	 5.900968
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 37.897246 	 9.941458
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 111.709499 	 29.574615
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 46.811804 	 14.913457
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 47.138124 	 1.503000
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 145.301515 	 27.871196
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 52.001003 	 3.611969
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 63.745213 	 27.551213
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 35.874228 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 56.738643 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 60.264576 	 22.539389
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 75.244013 	 6.593078
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 56.485272 	 26.504615
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 95.526882 	 6.707968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 86.714054 	 37.276379
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 93.716548 	 24.021389
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 113.974830 	 22.129198
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 33.889548 	 6.431968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 28.552383 	 4.015969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 46.027814 	 9.790458
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 29.166069 	 9.174000
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 29.686138 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 54.673859 	 27.742213
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 150.593857 	 6.746079
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 56.296564 	 7.786513
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 69.638152 	 15.094457
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 57.865461 	 6.841968
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 64.034854 	 7.238968
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 73.939902 	 15.579456
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 113.605820 	 6.687079
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 85.117396 	 23.967389
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 98.611706 	 31.445389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 100.135913 	 27.092615
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 42.579687 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 52.801772 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 59.093415 	 17.417457
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 50.132574 	 32.948987
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 126.383299 	 37.405379
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 47.931803 	 7.877078
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 46.283109 	 9.973968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 68.091955 	 2.113000
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 86.441168 	 29.576213
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 58.396279 	 22.681389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 82.405218 	 7.987889
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 70.340360 	 39.978379
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 73.407509 	 25.660389
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 104.915150 	 8.739077
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 86.647521 	 15.185456
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 104.135567 	 8.904998
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 40.505525 	 7.402458
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 106.817523 	 29.055615
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 56.555749 	 10.039968
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 40.361380 	 10.396968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 55.234870 	 8.546076
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 71.189016 	 33.288986
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 81.044254 	 17.714457
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 54.394513 	 11.995456
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 79.240804 	 8.055077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 91.788084 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 86.578399 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 60.882592 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 93.711944 	 31.339389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 113.926832 	 39.994988
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 22.878881 	 1.503000
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 41.496821 	 9.941458
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 107.194448 	 39.989379
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 122.564939 	 29.574615
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 27.423094 	 11.785456
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 60.896100 	 5.900968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 150.967853 	 27.871196
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 48.507774 	 6.593078
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 63.706478 	 3.611969
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 77.958010 	 14.913457
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 49.152996 	 6.870968
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 87.619947 	 27.551213
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 82.603396 	 6.746079
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 65.559862 	 26.504615
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 87.520317 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 84.705578 	 24.021389
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 107.837882 	 22.129198
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 105.004466 	 22.539389
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 35.648368 	 9.790458
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 26.892790 	 6.687079
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 45.658068 	 6.431968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 114.200308 	 37.276379
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 29.508986 	 6.701076
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 46.458927 	 4.015969
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 31.514995 	 7.238968
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 61.560196 	 9.174000
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 87.477293 	 15.094457
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 87.933547 	 27.742213
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 54.582453 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 60.156052 	 27.092615
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 80.068088 	 31.445389
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 102.582522 	 7.786513
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 90.381528 	 15.579456
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 107.023194 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 90.027903 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 28.431141 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 37.651668 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 61.450227 	 17.417457
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 39.242189 	 9.973968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 55.208106 	 8.904998
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 58.834511 	 7.877078
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 71.672435 	 32.948987
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 92.166279 	 29.576213
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 68.447515 	 15.185456
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 89.880776 	 2.113000
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 90.389736 	 8.739077
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 73.594890 	 22.681389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 86.863427 	 7.987889
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 82.562719 	 29.055615
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 92.239879 	 25.660389
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 26.901723 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 32.039283 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 54.194080 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 39.470973 	 8.546076
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 140.373833 	 39.978379
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 66.022862 	 8.055077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 86.365012 	 29.897213
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 70.815938 	 11.995456
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 78.285078 	 10.396968
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 101.354668 	 15.072513
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 77.767570 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 17.570662 	 5.900968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 104.154756 	 27.871196
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 89.108262 	 39.989379
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 100.331124 	 31.339389
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 90.603413 	 25.569389
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 25.052545 	 3.611969
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 37.496821 	 9.941458
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 40.488480 	 14.913457
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 49.407965 	 27.551213
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 149.432696 	 33.288986
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 34.115680 	 6.593078
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 55.531392 	 1.503000
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 38.135511 	 6.870968
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 161.868389 	 39.994988
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 54.525583 	 22.539389
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 66.248853 	 11.785456
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 100.144456 	 6.746079
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 72.415909 	 24.021389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 98.041832 	 6.707968
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.912859 	 6.431968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 115.182341 	 22.129198
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 34.151668 	 9.790458
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 27.000957 	 6.687079
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 28.992060 	 4.015969
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 41.785568 	 15.094457
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 22.255774 	 6.701076
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 109.324065 	 37.276379
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 55.134711 	 27.742213
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 120.723270 	 26.504615
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 38.964893 	 15.579456
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 71.337540 	 7.786513
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 75.375354 	 6.841968
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 67.664047 	 7.238968
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 81.689188 	 9.174000
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 63.508656 	 23.967389
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 76.763295 	 31.445389
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 22.496537 	 2.113000
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 33.218481 	 9.913968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 107.011261 	 27.092615
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 49.245851 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 56.160574 	 17.417457
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 128.193474 	 37.405379
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 34.356464 	 9.973968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 50.240666 	 8.904998
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 64.739723 	 32.948987
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 58.837137 	 7.877078
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 70.590433 	 8.739077
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 49.468565 	 29.055615
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 91.892659 	 29.576213
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 63.626971 	 22.681389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 88.368389 	 7.987889
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 74.979405 	 25.660389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 104.455823 	 15.185456
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 28.800055 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 43.034613 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 42.672631 	 17.714457
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 123.244695 	 39.978379
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 31.222376 	 10.396968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 50.162627 	 8.546076
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 45.995189 	 11.995456
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 82.190701 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 82.745006 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 59.160430 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 72.417779 	 31.339389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 96.006260 	 33.288986
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 100.809975 	 8.055077
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 103.059966 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 23.406626 	 5.900968
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 29.805928 	 14.913457
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 100.986167 	 39.989379
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 130.558337 	 27.871196
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 56.022169 	 9.941458
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 57.638804 	 27.551213
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 28.055038 	 6.870968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 50.177699 	 6.746079
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 131.978510 	 29.574615
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 50.968394 	 22.129198
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 60.313896 	 6.593078
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 72.853353 	 3.611969
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 90.128733 	 1.503000
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 75.447084 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 87.759869 	 22.539389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 103.950102 	 6.707968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 87.441937 	 26.504615
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 25.927467 	 6.431968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 21.131111 	 4.015969
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 98.283331 	 24.021389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 107.620355 	 37.276379
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 49.920936 	 27.742213
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 55.151668 	 9.790458
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 27.819645 	 7.238968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 69.213873 	 15.094457
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 61.303370 	 7.786513
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 40.406856 	 23.967389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 63.939842 	 15.579456
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 82.100371 	 31.445389
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 106.398666 	 6.687079
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 98.173580 	 9.174000
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 101.737879 	 6.701076
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 87.962137 	 27.092615
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 108.329982 	 6.841968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 31.651668 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 31.777864 	 9.913968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 22.484524 	 2.113000
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 111.248805 	 37.405379
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 39.458042 	 7.877078
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 60.795214 	 17.417457
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 39.430769 	 9.973968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 60.965689 	 8.904998
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 81.630196 	 29.576213
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 60.457468 	 22.681389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 77.368389 	 7.987889
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 74.996400 	 25.660389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 87.438036 	 15.185456
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 108.274954 	 8.739077
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 117.872111 	 32.948987
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 35.043253 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 38.580476 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 50.365818 	 17.714457
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 121.620355 	 39.978379
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 46.860364 	 8.055077
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 41.935286 	 8.546076
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 39.050198 	 11.995456
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 41.011758 	 10.396968
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 85.726778 	 29.897213
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 154.917817 	 29.055615
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 62.659988 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 94.845442 	 15.072513
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 105.192530 	 33.288986
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 105.608978 	 31.339389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 116.079623 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 97.323042 	 39.989379
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 22.377391 	 1.503000
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 37.784732 	 5.900968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 131.304644 	 27.871196
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 47.607822 	 14.913457
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 49.024382 	 9.941458
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 49.200805 	 27.551213
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 52.760035 	 3.611969
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 36.489550 	 22.539389
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 135.379572 	 29.574615
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 73.051782 	 6.593078
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 87.476959 	 6.746079
