pm:cp_UTB_3_7 	pm:cp_Can_03_1 	52.788894 	27.764842 	80.582308 	31339.388977
pm:cp_UTB_3_15 	pm:cp_Cap_03_1 	47.489187 	27.001875 	75.212491 	29574.615388
pm:cp_UTB_1_15 	pm:cp_Cap_01_1 	63.740960 	44.857506 	108.692729 	33288.986201
pm:cp_UTB_1_16 	pm:cp_Cap_01_3 	71.749746 	47.575799 	119.868391 	39994.988320
pm:cp_UTB_2_7 	pm:cp_Can_02_1 	91.225325 	30.283331 	122.301513 	27871.196368
pm:cp_UTB_2_16 	pm:cp_Cap_02_3 	101.034471 	13.855480 	115.757071 	15185.455832
pm:cp_UTB_4_9 	pm:cp_Cap_04_1 	20.457726 	6.797732 	27.946875 	5900.968000
pm:cp_UTB_1_1 	pm:cp_Can_01_1 	19.251910 	2.427780 	21.756833 	1503.000000
pm:cp_UTB_1_2 	pm:cp_Can_01_3 	16.060316 	9.147453 	25.284912 	6687.078693
pm:cp_UTB_4_1 	pm:cp_Can_04_1 	27.594049 	14.548633 	43.849825 	14913.456764
pm:cp_UTB_4_10 	pm:cp_Cap_04_3 	19.000499 	28.696407 	48.424049 	27551.212828
pm:cp_UTB_4_2 	pm:cp_Can_04_3 	37.619684 	11.124051 	48.840878 	9941.457693
pm:cp_UTB_2_2 	pm:cp_Can_02_3 	22.587608 	9.092409 	32.591446 	6593.078489
pm:cp_UTB_2_1 	pm:cp_Can_02_1 	18.921468 	15.451626 	35.165951 	8904.998000
pm:cp_UTB_2_9 	pm:cp_Cap_02_1 	19.072718 	6.056917 	25.779636 	6870.968000
pm:cp_UTB_1_9 	pm:cp_Cap_01_1 	46.059507 	4.029001 	50.182771 	4015.968913
pm:cp_UTB_2_10 	pm:cp_Cap_02_3 	23.826127 	11.855480 	36.548728 	11785.455832
pm:cp_UTB_3_1 	pm:cp_Can_03_1 	32.095809 	22.451753 	54.576133 	22539.388977
pm:cp_UTB_3_9 	pm:cp_Cap_03_1 	20.294388 	32.915815 	53.931632 	26504.615388
pm:cp_UTB_3_2 	pm:cp_Can_03_3 	41.949844 	24.910357 	66.915915 	24021.388977
pm:cp_UTB_1_10 	pm:cp_Cap_01_3 	68.429210 	8.090479 	88.062534 	6707.968238
pm:cp_UTB_3_10 	pm:cp_Cap_03_3 	59.165474 	36.768222 	104.683696 	37276.379426
pm:cp_UTB_4_11 	pm:cp_Cap_04_1 	26.024931 	6.173356 	32.889704 	6431.968000
pm:cp_UTB_1_4 	pm:cp_Can_01_3 	16.815347 	9.187974 	26.080464 	6746.078801
pm:cp_UTB_4_4 	pm:cp_Can_04_3 	27.243846 	11.338789 	38.679778 	9790.457693
pm:cp_UTB_1_11 	pm:cp_Cap_01_1 	31.378786 	3.791354 	35.264403 	3611.968948
pm:cp_UTB_4_3 	pm:cp_Can_04_1 	34.280136 	14.644874 	49.632153 	15094.456764
pm:cp_UTB_2_4 	pm:cp_Can_02_3 	19.577009 	12.078558 	32.566995 	6701.076489
pm:cp_UTB_1_3 	pm:cp_Can_01_1 	42.518732 	2.878589 	45.474464 	2113.000000
pm:cp_UTB_2_11 	pm:cp_Cap_02_1 	21.481003 	6.370309 	28.501312 	7238.968000
pm:cp_UTB_4_12 	pm:cp_Cap_04_3 	22.535713 	36.345819 	59.608675 	27742.212828
pm:cp_UTB_2_12 	pm:cp_Cap_02_3 	15.887442 	12.405914 	34.160476 	11995.455832
pm:cp_UTB_2_3 	pm:cp_Can_02_1 	23.527198 	35.698928 	61.018983 	22129.197974
pm:cp_UTB_3_3 	pm:cp_Can_03_1 	35.082181 	21.583252 	56.694005 	22681.388977
pm:cp_UTB_3_4 	pm:cp_Can_03_3 	21.600151 	29.539378 	51.195243 	23967.388977
pm:cp_UTB_1_12 	pm:cp_Cap_01_3 	79.067649 	5.691354 	85.301848 	6841.968238
pm:cp_UTB_3_12 	pm:cp_Cap_03_3 	48.865516 	34.804622 	84.420138 	37405.379426
pm:cp_UTB_3_11 	pm:cp_Cap_03_1 	70.830650 	25.541875 	97.093954 	27092.615388
