A	B	C	D	E
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 30.051093 	 6.431968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 43.019619 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 43.504323 	 9.790458
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 49.246436 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 30.122628 	 6.701076
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 50.121205 	 3.611969
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 33.751671 	 7.238968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 38.089383 	 11.995456
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 48.051729 	 22.129198
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 50.112061 	 22.681389
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 90.640036 	 2.113000
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 64.932181 	 23.967389
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 119.829594 	 6.746079
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 96.062705 	 27.092615
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 120.964699 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 103.927600 	 37.405379
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 40.215719 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 43.430895 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 47.064382 	 7.582458
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 40.336597 	 7.877078
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 42.839453 	 9.973968
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 72.109109 	 7.786513
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 76.974303 	 15.579456
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 69.371184 	 29.055615
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 111.259069 	 29.576213
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 82.361751 	 31.445389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 107.309900 	 8.055077
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 97.885870 	 25.660389
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 35.579221 	 7.402458
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 116.093754 	 39.978379
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 46.050192 	 10.039968
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 151.835238 	 32.948987
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 142.772229 	 7.987889
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 33.089012 	 9.174000
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 55.639552 	 17.714457
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 50.070204 	 8.739077
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 53.224173 	 8.546076
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 176.962785 	 27.871196
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 60.277480 	 10.396968
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 86.947269 	 15.072513
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 97.583072 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 60.323712 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 92.193026 	 33.288986
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 78.969655 	 15.185456
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 107.366729 	 39.994988
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 105.654295 	 31.339389
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 95.408924 	 39.989379
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 25.267110 	 5.900968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 24.372893 	 6.687079
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 24.637442 	 1.503000
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 108.629806 	 29.574615
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 45.341019 	 9.941458
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 37.870970 	 4.015969
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 22.040317 	 6.870968
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 55.324371 	 27.551213
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 68.904846 	 14.913457
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 59.460066 	 6.593078
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 40.171783 	 24.021389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 45.559860 	 26.504615
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 76.064155 	 6.707968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 77.077459 	 11.785456
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 88.828139 	 8.904998
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 84.878678 	 22.539389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 90.995713 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 23.889926 	 6.431968
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 39.793159 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 47.991330 	 15.094457
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 40.215602 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 60.874115 	 27.742213
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 32.744402 	 11.995456
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 54.630793 	 3.611969
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 35.262568 	 7.238968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 58.101899 	 22.129198
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 52.167718 	 22.681389
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 99.229194 	 2.113000
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 101.321818 	 6.746079
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 81.346086 	 23.967389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 107.159283 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 102.028402 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 35.184213 	 7.582458
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 119.599756 	 27.092615
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 49.166411 	 9.913968
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 52.675754 	 32.948987
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 46.193596 	 27.871196
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 69.978178 	 17.417457
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 65.938239 	 7.786513
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 55.835372 	 7.877078
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 83.921006 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 45.952936 	 25.660389
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 65.597735 	 9.973968
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 74.779121 	 31.445389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 92.438025 	 15.579456
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 118.923937 	 8.055077
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 92.267457 	 39.978379
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 112.451122 	 7.987889
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 33.151666 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 38.921460 	 10.039968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 112.070333 	 29.055615
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 48.209571 	 17.714457
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 35.526179 	 10.396968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 57.765234 	 8.546076
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 58.184227 	 9.174000
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 85.159892 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 53.398606 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 91.116613 	 15.072513
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 72.369615 	 15.185456
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 80.525040 	 39.989379
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 114.931029 	 33.288986
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 95.967218 	 31.339389
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 25.407578 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 98.942729 	 29.574615
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 119.557291 	 39.994988
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 138.111195 	 8.739077
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 35.535014 	 14.913457
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 42.134899 	 9.941458
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 47.742159 	 4.015969
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 48.647871 	 1.503000
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 64.130347 	 27.551213
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 60.172119 	 6.593078
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 66.996496 	 8.904998
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 68.748143 	 6.870968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 91.767560 	 6.687079
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 87.499202 	 22.539389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 101.761377 	 6.707968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 95.259850 	 11.785456
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 99.553862 	 24.021389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.795260 	 6.431968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 104.711595 	 26.504615
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 28.025852 	 6.746079
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 29.328125 	 3.611969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 44.503329 	 9.790458
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 47.280044 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 26.657074 	 7.238968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 30.359545 	 11.995456
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 40.492900 	 6.701076
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 60.707143 	 15.094457
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 52.312871 	 22.129198
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 49.270217 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 62.020822 	 6.841968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 79.351164 	 2.113000
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 79.692957 	 23.967389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 205.949719 	 37.276379
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 97.592464 	 27.092615
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 32.396361 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 38.682717 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 42.191699 	 17.417457
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 33.454374 	 8.055077
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 38.662853 	 7.877078
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 30.741322 	 15.579456
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 60.213649 	 7.786513
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 146.181614 	 37.405379
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 76.484925 	 32.948987
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 93.895098 	 29.576213
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 72.168933 	 9.973968
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 83.840938 	 31.445389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 88.779064 	 29.055615
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 99.820730 	 25.660389
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 119.654759 	 27.871196
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 29.906689 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 41.606561 	 10.039968
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 134.114051 	 7.987889
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 116.555982 	 39.978379
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 30.932489 	 8.546076
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 54.536812 	 17.714457
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 42.330830 	 9.174000
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 70.816442 	 8.739077
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 51.374809 	 10.396968
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 88.034958 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 83.128066 	 15.072513
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 90.197309 	 33.288986
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 70.942381 	 15.185456
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 64.495728 	 39.989379
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 78.807549 	 31.339389
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 69.021666 	 25.569389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 105.380367 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 24.388814 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 101.059860 	 29.574615
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 34.661160 	 14.913457
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 27.327551 	 6.687079
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 48.011116 	 27.551213
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 28.566675 	 6.593078
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 53.628285 	 9.941458
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 51.004176 	 4.015969
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 34.696886 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 36.587050 	 11.785456
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 65.179173 	 1.503000
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 81.893969 	 8.904998
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 87.548782 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 83.643386 	 24.021389
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 96.824377 	 22.539389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 98.198793 	 26.504615
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 25.900716 	 6.431968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 19.988737 	 3.611969
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 119.338240 	 37.276379
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 28.868738 	 6.701076
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 28.456207 	 7.238968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 51.151417 	 2.113000
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 61.787505 	 27.742213
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 71.856138 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 71.959467 	 15.094457
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 58.719221 	 22.129198
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 58.933673 	 11.995456
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 59.440484 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 74.899610 	 6.841968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 86.290129 	 6.746079
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 75.915915 	 23.967389
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 28.412908 	 9.913968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 108.906512 	 37.405379
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 37.233228 	 17.417457
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 59.701832 	 7.582458
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 42.456680 	 7.877078
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 135.689570 	 27.092615
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 62.059894 	 7.786513
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 59.045323 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 91.672538 	 29.576213
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 70.680543 	 31.445389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 95.822686 	 8.055077
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 91.517134 	 15.579456
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 84.283322 	 25.660389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 105.604490 	 7.987889
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 114.413288 	 27.871196
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 32.285324 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 33.601737 	 10.039968
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 147.754778 	 32.948987
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 117.646261 	 39.978379
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 131.816087 	 29.055615
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 52.994858 	 9.174000
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 54.064690 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 44.613342 	 10.396968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 85.360856 	 17.714457
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 78.634816 	 15.072513
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 94.657943 	 29.897213
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 66.120464 	 15.185456
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 66.484295 	 25.569389
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 98.659516 	 8.739077
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 79.992372 	 31.339389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 107.534767 	 33.288986
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 78.961008 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 24.291506 	 5.900968
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 117.150400 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 114.549336 	 39.989379
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 48.309121 	 14.913457
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 48.965638 	 27.551213
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 51.028007 	 9.941458
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 31.886070 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 25.357950 	 6.870968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 49.427214 	 4.015969
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 74.342247 	 8.904998
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 64.787022 	 22.539389
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 70.678681 	 11.785456
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 82.113895 	 6.707968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 99.238575 	 1.503000
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 103.754229 	 6.687079
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 81.902161 	 24.021389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 28.954661 	 6.431968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 24.563289 	 3.611969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 39.221825 	 9.790458
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 114.304781 	 37.276379
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 42.333628 	 15.094457
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 33.358710 	 6.701076
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 24.033728 	 7.238968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 131.293096 	 26.504615
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 58.093422 	 2.113000
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 68.645737 	 27.742213
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 41.548669 	 11.995456
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 49.307967 	 22.681389
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 84.450473 	 6.746079
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 73.341884 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 93.703158 	 37.405379
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 114.353734 	 22.129198
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 114.267714 	 6.841968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 31.651666 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 35.648761 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 36.389045 	 9.913968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 110.961061 	 27.092615
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 39.354447 	 7.877078
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 34.628483 	 9.973968
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 59.066800 	 7.786513
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 100.156912 	 29.576213
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 75.473366 	 31.445389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 79.150462 	 15.579456
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 71.464467 	 25.660389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 105.501961 	 8.055077
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 102.177113 	 7.987889
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 115.494316 	 27.871196
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 126.440898 	 32.948987
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 37.928983 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 43.946998 	 17.714457
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 119.781732 	 29.055615
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 58.731325 	 7.402458
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 133.888967 	 39.978379
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 43.329532 	 9.174000
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 51.946248 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 43.987761 	 10.396968
