A	B	C	D	E
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 97.691236 	 37.405379
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 115.971894 	 27.092615
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 34.893053 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 41.151667 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 57.193846 	 17.417457
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 52.987765 	 7.786513
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 48.277630 	 7.877078
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 52.810526 	 9.174000
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 73.717301 	 32.948987
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 85.792815 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 55.118815 	 25.660389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 86.330944 	 8.055077
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 68.385658 	 31.445389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 89.867446 	 7.987889
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 97.312989 	 9.973968
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 106.846087 	 15.579456
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 98.648017 	 39.978379
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 108.254545 	 29.055615
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 31.889555 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 33.137698 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 49.491128 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 37.843051 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 38.525329 	 10.396968
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 74.741201 	 8.739077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 85.583070 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 94.089527 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 69.373591 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 108.929097 	 33.288986
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 91.120355 	 39.989379
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 105.837717 	 31.339389
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 119.351864 	 27.871196
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 123.079623 	 39.994988
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 120.027449 	 15.185456
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 26.895272 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 113.347877 	 29.574615
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 20.240452 	 1.503000
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 35.229813 	 14.913457
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 43.067206 	 9.941458
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 24.920409 	 8.904998
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 50.733882 	 27.551213
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 42.118859 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 34.379670 	 6.870968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 55.183107 	 4.015969
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 55.428424 	 22.539389
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 79.803747 	 6.687079
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 50.442519 	 26.504615
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 80.521640 	 11.785456
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 96.029412 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 77.770018 	 24.021389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 112.673787 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.897627 	 6.431968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 33.363664 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 38.664282 	 9.790458
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 30.853948 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 53.126789 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 24.119086 	 7.238968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 48.758975 	 3.611969
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 61.523599 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 48.595894 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 74.262858 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 77.471403 	 23.967389
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 95.475488 	 11.995456
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 121.998258 	 6.746079
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 93.443127 	 37.405379
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 121.333152 	 22.129198
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 116.427450 	 27.092615
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 41.151667 	 7.582458
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 27.706971 	 9.174000
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 51.705324 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 55.889146 	 9.913968
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 62.721959 	 7.786513
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 58.791205 	 7.877078
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 49.695855 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 86.172456 	 29.576213
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 48.924469 	 29.055615
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 79.315230 	 32.948987
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 59.024857 	 25.660389
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 72.250132 	 31.445389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 103.267401 	 8.055077
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 99.185453 	 39.978379
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 120.124909 	 7.987889
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 122.633108 	 15.579456
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 30.897342 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 40.925326 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 45.650520 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 61.913931 	 8.546076
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 85.700919 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 49.197098 	 25.569389
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 60.178244 	 10.396968
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 89.736219 	 15.072513
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 105.288773 	 33.288986
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 111.089941 	 8.739077
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 89.541430 	 39.989379
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 119.868389 	 39.994988
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 119.602758 	 31.339389
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 20.278309 	 1.503000
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 135.422176 	 15.185456
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 127.261136 	 29.574615
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 44.524830 	 9.941458
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 25.376421 	 8.904998
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 46.734776 	 27.551213
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 48.339635 	 14.913457
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 45.312380 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 36.751376 	 6.870968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 58.733796 	 4.015969
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 70.890174 	 5.900968
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 41.228620 	 22.539389
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 68.148448 	 6.687079
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 192.390774 	 27.871196
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 63.893107 	 11.785456
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 87.922751 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 74.557548 	 24.021389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 104.673812 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 23.877883 	 6.431968
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 31.914578 	 9.790458
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 23.725393 	 3.611969
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 121.495054 	 26.504615
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 32.685701 	 2.113000
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 31.121114 	 6.701076
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 42.911510 	 6.746079
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 60.339754 	 27.742213
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 61.560241 	 15.094457
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 33.143749 	 7.238968
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 72.906604 	 6.841968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 64.871299 	 11.995456
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 74.442110 	 22.681389
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 121.798670 	 22.129198
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 104.777290 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 115.635899 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 34.180541 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 44.657772 	 7.582458
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 129.427456 	 27.092615
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 37.996617 	 7.877078
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 52.373894 	 32.948987
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 56.553712 	 7.786513
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 72.875229 	 17.417457
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 50.587236 	 9.973968
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 61.664279 	 9.174000
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 84.694086 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 49.681228 	 25.660389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 101.932670 	 8.055077
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 82.394078 	 31.445389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 94.053873 	 7.987889
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 89.658778 	 15.579456
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 88.183618 	 39.978379
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 114.970996 	 29.055615
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 38.000557 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 46.288087 	 17.714457
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 50.949291 	 10.039968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 38.704552 	 8.546076
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 45.933193 	 15.185456
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 67.465415 	 8.739077
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 78.225037 	 33.288986
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 89.283905 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 54.489674 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 67.882605 	 31.339389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 90.226161 	 15.072513
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 103.301513 	 27.871196
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 105.935986 	 10.396968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 97.282543 	 39.989379
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 113.381559 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 28.915751 	 5.900968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 22.101264 	 4.015969
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 42.665409 	 14.913457
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 46.164499 	 9.941458
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 54.853576 	 27.551213
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 35.365618 	 6.593078
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 54.074694 	 8.904998
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 49.036968 	 22.539389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 54.034587 	 6.870968
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 73.527837 	 6.707968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 65.360152 	 11.785456
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 215.952292 	 39.994988
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 111.482026 	 1.503000
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 82.076092 	 24.021389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 105.116858 	 26.504615
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 113.652001 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 28.892717 	 6.431968
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 41.223238 	 9.790458
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 38.632134 	 3.611969
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 30.841870 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 53.139757 	 27.742213
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 26.266473 	 11.995456
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 46.712858 	 6.746079
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 28.512030 	 7.238968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 62.038028 	 15.094457
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 46.840008 	 22.129198
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 59.778451 	 2.113000
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 190.784069 	 6.687079
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 49.122125 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 63.288475 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 68.924087 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 107.223892 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 32.888538 	 9.913968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 125.354179 	 27.092615
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 40.666385 	 17.417457
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 41.151667 	 7.582458
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 39.289483 	 7.877078
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 61.869530 	 7.786513
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 49.723630 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 91.141336 	 29.576213
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 64.243728 	 31.445389
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 57.720335 	 25.660389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 86.890764 	 7.987889
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 98.914803 	 9.174000
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 112.940898 	 32.948987
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 124.584962 	 8.055077
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 94.818453 	 39.978379
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 102.342179 	 29.055615
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 30.915469 	 10.039968
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 130.275528 	 15.579456
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 43.055659 	 17.714457
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 44.088560 	 7.402458
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 38.408931 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 39.854519 	 10.396968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 54.350444 	 27.871196
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 84.185765 	 29.897213
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 77.351536 	 8.739077
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 81.952350 	 33.288986
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 51.972923 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 99.101361 	 15.072513
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 108.661773 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 92.982681 	 39.989379
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 107.171165 	 31.339389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 119.033629 	 15.185456
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 114.829542 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 29.892487 	 5.900968
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 41.849155 	 9.941458
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 26.063592 	 6.593078
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 50.148887 	 14.913457
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 23.805193 	 6.870968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 40.273418 	 8.904998
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 55.699719 	 4.015969
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 43.223678 	 11.785456
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 74.132818 	 27.551213
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 74.232505 	 1.503000
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 58.219261 	 22.539389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 86.151641 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 73.915913 	 24.021389
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 109.529240 	 6.746079
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 107.150479 	 26.504615
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 23.911417 	 6.431968
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 40.465574 	 9.790458
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 34.183694 	 2.113000
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 129.903346 	 37.276379
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 29.309084 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 53.388371 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 25.626936 	 7.238968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 53.123677 	 3.611969
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 45.398548 	 22.129198
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 72.777915 	 15.094457
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 53.138253 	 22.681389
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 64.016931 	 11.995456
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 90.141930 	 6.687079
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 76.187752 	 23.967389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 106.056548 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 107.817356 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 27.017888 	 7.582458
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 126.367303 	 27.092615
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 59.819813 	 17.417457
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 40.075303 	 7.877078
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 57.980282 	 7.786513
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 48.767975 	 9.174000
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 70.947338 	 9.913968
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 45.331697 	 9.973968
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 82.971139 	 32.948987
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 93.180294 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 54.192514 	 25.660389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 74.281852 	 7.987889
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 85.209084 	 39.978379
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 98.135363 	 31.445389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 108.828815 	 15.579456
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 130.963243 	 8.055077
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 103.840591 	 29.055615
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 38.805026 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 42.889271 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 62.140767 	 17.714457
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 42.452312 	 10.396968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 54.140028 	 8.546076
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 83.362860 	 29.897213
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 76.271397 	 8.739077
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 47.022294 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 80.778442 	 15.072513
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 75.741280 	 31.339389
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 103.337884 	 27.871196
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 105.474056 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 86.434921 	 39.989379
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 101.305592 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 23.917320 	 5.900968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 17.879155 	 1.503000
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 143.976774 	 33.288986
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 124.246527 	 15.185456
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 39.299709 	 9.941458
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 42.641996 	 14.913457
